0.060046189376444,0.245179063360882,0.185354691075515,0.502840909090909,0.417948717948718,0.149659863945578,0.435672514619883,0.155844155844156,0.027104136947218,0.231075697211155,0.392727272727273,0.193336698637052,0.402216232404912,0.190329590727997,0.190071311025782,0.375462041512653,0.54831229064674,0.365317470580628,0.339194139194139,0.017371163867979,0.286165577342048,0.481973434535104,0.594156181761464,0.693308550185874,0.849495967741935,0.850363097064539,0.777424483306836,0.487661451223354,0.247135475174118,0.08991825613079,,,R
0.087759815242494,0.140495867768595,0.105263157894737,0.389204545454545,0.479487179487179,0.199546485260771,0.111111111111111,0.218181818181818,0.108416547788873,0.124501992031873,0.073939393939394,0.206461383139828,0.222222222222222,0.095979717493662,0.027838727372463,0.08828547057151,0.209739757794383,0.181171602224234,0.064346764346764,0.152171395483497,0.201851851851852,0.154859793379718,0.070084225850057,0.380931554778045,0.413508064516129,0.110770174900276,0.225649178590355,0.158248451118345,0.285666142439901,0.360326975476839,,,R
0.166281755196305,0.258953168044077,0.368421052631579,0.889204545454546,0.615384615384615,0.394557823129252,0.248538011695906,0.418181818181818,0.319543509272468,0.032868525896414,0.128484848484848,0.065623422513882,0.222821203953279,0.244114451285766,0.024136039495337,0.300113733295422,0.28626642617882,0.275313591103065,0.309035409035409,0.496467863346844,0.501307189542484,0.527514231499051,0.662680669647499,0.630330198994096,0.298689516129032,0.410043980771198,0.2646528881823,0.145437362175785,0.521343518310492,0.875204359673024,,,R
0.25635103926097,0.107438016528926,0.093821510297483,0.133522727272727,0.176923076923077,0.179138321995465,0.409356725146199,0.080519480519481,0.161198288159772,0.24003984063745,0.356363636363636,0.343765774861181,0.471997604073076,0.480804056501268,0.501097092704334,0.610605629798123,0.412522545735635,0.415104099314626,0.604395604395605,0.667168500289519,0.985838779956427,1.0,0.876676718311324,0.552919308987535,0.295564516129032,0.381507619924312,0.348171701112878,0.592565368056285,0.779150752639856,0.62975476839237,,,R
0.203233256351039,0.292011019283747,0.102974828375286,0.196022727272727,0.028205128205128,0.235827664399093,0.277777777777778,0.127272727272727,0.03281027104137,0.155378486055777,0.055757575757576,0.116102978293791,0.025456723569931,0.064650488953278,0.072408118486012,0.098379300540233,0.108348363823757,0.238846502004397,0.291575091575092,0.187492762015055,0.251960784313726,0.259013282732448,0.294686492669232,0.465012027115679,0.413407258064516,0.17674133169684,0.081505034446211,0.25244145752389,0.567849921365985,0.503651226158038,,,R
0.12933025404157,0.137741046831956,0.054919908466819,0.153409090909091,0.217948717948718,0.015873015873016,0.08187134502924,0.023376623376623,0.052781740370899,0.103585657370518,0.098181818181818,0.13326602725896,0.147948487571129,0.1128214415067,0.1493417443774,0.16946261017913,0.159494975521773,0.093495409284883,0.316727716727717,0.271800810654314,0.346296296296296,0.388256377819945,0.392534054278881,0.377870107150667,0.279838709677419,0.121100542088575,0.210492845786963,0.296335188491022,0.491350258368906,0.555640326975477,,,R
0.224018475750577,0.096418732782369,0.320366132723112,0.252840909090909,0.343589743589744,0.145124716553288,0.353801169590643,0.631168831168831,0.275320970042796,0.194223107569721,0.192727272727273,0.255931347804139,0.313566936208446,0.2035494386092,0.081870543060889,0.185385271538243,0.225328523576398,0.253071253071253,0.283394383394383,0.539316734221193,0.655337690631808,0.538477756694075,0.405531870645732,0.634375683358845,0.512399193548387,0.280863250485834,0.176046634870164,0.261262207287619,0.664906762525275,0.580817438692098,,,R
0.108545034642032,0.129476584022039,0.100686498855835,0.232954545454545,0.238461538461538,0.260770975056689,0.10233918128655,0.298701298701299,0.10413694721826,0.051792828685259,0.215757575757576,0.143866733972741,0.076070679844265,0.203730532415791,0.323642347778387,0.305089564970145,0.18513269775831,0.242984611405664,0.261294261294261,0.09160393746381,0.264596949891068,0.41292430950875,0.368826037225746,0.171003717472119,0.097782258064516,0.352153012171423,0.402119766825649,0.053869578914208,0.024713547517412,0.091117166212534,,,R
0.036951501154735,0.159779614325069,0.205949656750572,0.176136363636364,0.115384615384615,0.117913832199547,0.394736842105263,0.319480519480519,0.195435092724679,0.060756972111554,0.532121212121212,0.392226148409894,0.348607367475292,0.264215863817457,0.174300603400987,0.140034119988627,0.141587219788714,0.274279063752748,0.205616605616606,0.254545454545455,0.291394335511983,0.137992831541219,0.243631069980243,0.230920621036519,0.212298387096774,0.325764549452797,0.327821939586645,0.282789037068151,0.414738261064929,0.275204359673025,,,R
0.078521939953811,0.151515151515152,0.073226544622426,0.082386363636364,0.164102564102564,0.17687074829932,0.494152046783626,0.566233766233766,0.1169757489301,0.117529880478088,0.24,0.046441191317517,0.153638814016173,0.157008330315103,0.094349972572682,0.052885982371339,0.178304560680237,0.206517522306996,0.166666666666667,0.030110017371164,0.036492374727669,0.034261016234451,0.102734740563585,0.135906407172534,0.103629032258065,0.00214789812826,0.009962904080551,0.275543421190801,0.508986744551786,0.582779291553133,,,R
