0.420785804816223,0.463503649635036,0.535307517084282,0.719844357976654,0.842718446601942,0.565898617511521,0.63386524822695,1.0,0.544015825914936,0.647964796479648,,,2
0.798479087452472,0.507299270072993,0.601366742596811,0.534046692607004,0.42621359223301,0.152073732718894,0.393617021276596,0.445600756859035,0.380811078140455,0.363036303630363,,,1
0.476552598225602,0.338199513381995,0.39749430523918,0.457198443579766,0.407766990291262,0.531797235023041,0.351950354609929,0.278145695364238,0.505440158259149,0.345434543454345,,,0
0.633713561470216,0.290754257907542,0.722095671981777,0.257782101167315,0.449514563106796,0.405529953917051,0.336879432624113,0.399243140964995,0.513353115727003,0.631463146314631,,,1
0.405576679340938,0.33698296836983,0.374715261958998,0.409533073929961,0.328155339805825,0.294930875576037,0.38031914893617,0.440870387890255,0.683481701285856,0.712871287128713,,,1
0.541191381495564,0.215328467153285,0.502277904328018,0.464007782101167,0.250485436893204,0.614746543778802,0.437056737588652,0.532639545884579,0.741839762611276,0.658965896589659,,,2
0.576679340937896,0.405109489051095,0.404328018223235,0.461089494163424,0.415533980582524,0.423041474654378,0.26241134751773,0.496688741721854,0.677546983184965,0.547854785478548,,,1
0.396704689480355,0.484184914841849,0.247152619589977,0.332684824902724,0.455339805825243,0.463594470046083,0.660460992907801,0.672658467360454,0.528189910979229,0.616061606160616,,,2
0.476552598225602,0.451338199513382,0.728929384965831,0.543774319066148,0.654368932038835,0.695852534562212,0.564716312056738,0.667928098391675,0.593471810089021,0.810781078107811,,,2
0.678073510773131,0.490267639902676,0.227790432801822,0.357003891050584,0.416504854368932,0.252534562211982,0.322695035460993,0.572374645222327,0.332344213649852,0.94939493949395,,,2
0.358681875792142,0.381995133819951,0.335990888382688,0.450389105058366,0.26504854368932,0.467281105990783,0.546985815602837,0.323557237464522,0.264094955489614,0.497249724972497,,,0
0.55893536121673,0.271289537712895,0.541002277904328,0.531128404669261,0.394174757281553,0.299539170506912,0.220744680851064,0.373699148533586,0.438180019782394,0.297029702970297,,,0
0.41191381495564,0.451338199513382,0.492027334851936,0.358949416342412,0.395145631067961,0.193548387096774,0.441489361702128,0.315988647114475,0.334322453016815,0.424642464246425,,,1
